1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
403	1.242524	0.000000	0.080559	0.042393	5.2
404	1.242391	0.000000	0.080559	0.043661	5.1
405	1.242215	0.000000	0.080559	0.042913	5.7
406	1.242068	0.000000	0.080559	0.043115	4.6
407	1.241930	0.000000	0.080559	0.043130	5.6
408	1.241806	0.000000	0.080559	0.043066	4.9
409	1.241649	0.000000	0.080559	0.045467	4.9
410	1.241466	0.000000	0.080559	0.045527	5.4
411	1.241296	0.000000	0.080559	0.044508	5.2
412	1.241174	0.000000	0.080559	0.045662	5.5
413	1.240998	0.000000	0.080559	0.049834	5.0
414	1.240823	0.000000	0.080559	0.048398	4.9
415	1.240652	0.000000	0.080559	0.049431	5.5
416	1.240433	0.000000	0.080559	0.050080	4.8
417	1.240095	0.000000	0.080559	0.049817	5.1
418	1.239991	0.000000	0.080559	0.063418	5.5
419	1.239729	0.000000	0.080559	0.062937	5.0
420	1.239437	0.000000	0.080559	0.066414	5.2
421	1.239102	0.000000	0.080559	0.083202	5.4
422	1.238568	0.000000	0.080559	0.080361	4.8
423	1.238109	0.000000	0.080559	0.081297	5.4
424	1.237633	0.000000	0.080559	0.079809	5.8
425	1.237163	0.000000	0.080559	0.081195	4.9
426	1.236713	0.000000	0.080559	0.087863	5.3
427	1.236227	0.000000	0.080559	0.091074	4.6
428	1.235652	0.000000	0.080559	0.091841	5.7
429	1.234993	0.000000	0.080559	0.090335	4.9
430	1.234440	0.000000	0.080559	0.090240	5.0
431	1.233843	0.000000	0.080559	0.093857	5.4
432	1.233188	0.000000	0.080559	0.091870	4.8
433	1.232540	0.000000	0.080559	0.099792	5.2
434	1.231813	0.000000	0.080559	0.099262	5.2
435	1.231089	0.000000	0.080559	0.097286	4.8
436	1.230429	0.000000	0.080559	0.094195	5.3
437	1.229792	0.000000	0.080559	0.092385	5.3
438	1.229159	0.000000	0.080559	0.091373	5.1
439	1.228622	0.000000	0.080559	0.088341	5.6
440	1.228086	0.000000	0.080559	0.087277	5.0
441	1.227540	0.000000	0.080559	0.084947	5.4
442	1.227047	0.000000	0.080559	0.085026	6.2
443	1.226563	0.000000	0.080559	0.082390	6.7
444	1.226050	0.000000	0.080559	0.091761	5.2
445	1.225437	0.000000	0.080559	0.088952	5.3
446	1.224873	0.000000	0.080559	0.090264	4.9
447	1.224314	0.000000	0.080559	0.088066	5.5
448	1.223801	0.000000	0.080559	0.086704	5.3
449	1.223282	0.000000	0.080559	0.085177	5.8
450	1.222781	0.000000	0.080559	0.086372	5.9
451	1.222248	0.000000	0.080559	0.087874	6.1
452	1.221671	0.000000	0.080559	0.087686	5.7
453	1.221096	0.000000	0.080559	0.089441	5.1
454	1.220571	0.000000	0.080559	0.091555	5.4
455	1.220039	0.000000	0.080559	0.092662	5.3
456	1.219417	0.000000	0.080559	0.090674	5.2
457	1.218808	0.000000	0.080559	0.088618	5.3
458	1.218218	0.000000	0.080559	0.087645	5.1
459	1.217639	0.000000	0.080559	0.094019	5.3
460	1.217183	0.000000	0.080559	0.093374	5.0
461	1.216639	0.000000	0.080559	0.093607	5.1
462	1.216006	0.000000	0.080559	0.093901	5.3
463	1.215419	0.000000	0.080559	0.092857	4.9
464	1.214918	0.000000	0.080559	0.090305	5.1
465	1.214322	0.000000	0.080559	0.097387	5.4
466	1.213603	0.000000	0.080559	0.097940	4.9
467	1.212962	0.000000	0.080559	0.098839	5.4
468	1.212264	0.000000	0.080559	0.100888	9.9
469	1.211603	0.000000	0.080559	0.104870	5.5
470	1.210863	0.000000	0.080559	0.103753	6.9
471	1.210107	0.000000	0.080559	0.103265	5.3
472	1.209361	0.000000	0.080559	0.101969	6.0
473	1.208685	0.000000	0.080559	0.101555	6.2
474	1.207848	0.000000	0.080559	0.099643	5.5
475	1.207120	0.000000	0.080559	0.101648	6.2
476	1.206372	0.000000	0.080559	0.110603	6.2
477	1.205782	0.000000	0.080559	0.111595	6.1
478	1.204803	0.000000	0.080559	0.111326	5.7
479	1.203872	0.000000	0.080559	0.111027	6.2
480	1.203102	0.000000	0.080559	0.109903	5.9
481	1.202293	0.000000	0.080559	0.108922	6.1
482	1.201592	0.000000	0.080559	0.108171	6.2
483	1.200784	0.000000	0.080559	0.108005	6.1
484	1.199792	0.000000	0.080559	0.109691	6.0
485	1.199167	0.000000	0.080559	0.107731	5.3
486	1.198263	0.000000	0.080559	0.112245	6.1
487	1.197414	0.000000	0.080559	0.110497	6.8
488	1.196663	0.000000	0.080559	0.109429	6.8
489	1.195861	0.000000	0.080559	0.108619	7.2
490	1.195093	0.000000	0.080559	0.112479	6.2
491	1.194109	0.000000	0.080559	0.113563	6.8
492	1.193257	0.000000	0.080559	0.114406	6.4
493	1.192543	0.000000	0.080559	0.116436	4.6
494	1.190632	0.000000	0.080559	0.117717	5.4
495	1.189670	0.000000	0.080559	0.122932	5.6
496	1.188462	0.000000	0.080559	0.122966	4.9
497	1.186265	0.000000	0.080559	0.122449	5.3
498	1.185292	0.000000	0.080559	0.119619	5.4
499	1.184355	0.000000	0.080559	0.117245	5.0
500	1.183121	0.000000	0.080559	0.118898	5.2
501	1.182102	0.000000	0.080559	0.116385	5.5
502	1.181236	0.000000	0.080559	0.115455	4.8
503	1.180327	0.000000	0.080559	0.115837	5.4
504	1.179423	0.000000	0.080559	0.118673	4.8
505	1.178541	0.000000	0.080559	0.116589	5.6
506	1.177616	0.000000	0.080559	0.116288	5.2
507	1.176783	0.000000	0.080559	0.112204	4.8
508	1.175957	0.000000	0.080559	0.113164	5.4
509	1.174910	0.000000	0.080559	0.110393	5.2
510	1.174006	0.000000	0.080559	0.115418	5.0
511	1.173059	0.000000	0.080559	0.115163	5.3
